Date,Ticker,Open,High,Low,Close,Volume
2021-07-16,MSFT,98.77,99.54,98.46,99.24,33968407
2021-07-19,MSFT,99.24,99.42,99.23,99.37,44185998
2021-07-20,MSFT,99.84,101.05,98.61,100.74,57396976
2021-07-21,MSFT,100.75,100.87,100.7,100.85,52541913
2021-07-22,MSFT,101.01,101.68,100.09,101.36,41808250
2021-07-23,MSFT,101.21,101.67,100.57,100.81,47578020
2021-07-26,MSFT,100.82,101.81,100.53,101.42,47912500
2021-07-27,MSFT,101.27,101.53,100.85,100.9,52482603
2021-07-28,MSFT,101.04,102.44,100.61,102.07,60574829
2021-07-29,MSFT,102.27,103.78,101.95,103.31,67272114
2021-07-30,MSFT,102.91,103.38,96.32,97.56,146380703
2021-08-02,MSFT,97.45,97.68,96.6,96.67,56533704
2021-08-03,MSFT,96.82,97.86,96.47,97.41,77546456
2021-08-04,MSFT,97.46,98.23,97.37,97.75,47483188
2021-08-05,MSFT,97.85,98.86,97.56,98.56,61775744
2021-08-06,MSFT,98.4,98.67,97.7,97.91,39455389
2021-08-09,MSFT,97.97,98.31,97.87,98.3,56335809
2021-08-10,MSFT,98.39,99.26,98.08,98.68,83129411
2021-08-11,MSFT,98.73,99.9,98.21,99.54,73491004
2021-08-12,MSFT,99.82,100.3,99.48,100.24,70600566
2021-08-13,MSFT,100.16,100.27,99.84,99.85,62072448
2021-08-16,MSFT,100.0,100.31,99.62,100.27,61491050
2021-08-17,MSFT,100.37,100.59,100.25,100.57,50963827
2021-08-18,MSFT,101.11,102.72,100.52,102.61,94014928
2021-08-19,MSFT,102.61,102.77,102.35,102.73,43526935
2021-08-20,MSFT,102.79,102.94,102.53,102.91,67685599
2021-08-23,MSFT,103.37,104.89,102.11,104.62,74290162
2021-08-24,MSFT,104.52,104.92,103.45,103.68,93326460
2021-08-25,MSFT,103.49,104.56,101.93,102.3,50273323
2021-08-26,MSFT,102.23,102.3,101.72,102.04,58682668
2021-08-27,MSFT,102.03,102.09,101.11,101.29,78804279
2021-08-30,MSFT,101.26,101.63,95.91,97.59,158500922
2021-08-31,MSFT,98.02,99.93,96.81,99.82,66770005
2021-09-01,MSFT,99.88,103.05,99.5,102.61,60007831
2021-09-02,MSFT,102.56,102.7,101.02,101.63,82006082
2021-09-03,MSFT,102.07,103.45,100.93,102.88,57642430
2021-09-06,MSFT,103.21,104.01,102.54,103.98,118350351
2021-09-07,MSFT,104.66,106.64,103.21,105.78,92446964
2021-09-08,MSFT,105.44,106.05,100.68,102.06,80240362
2021-09-09,MSFT,102.36,104.61,101.02,104.43,106571232
2021-09-10,MSFT,103.06,105.83,99.5,100.67,122827656
2021-09-13,MSFT,100.6,100.81,100.04,100.11,55751313
2021-09-14,MSFT,100.06,100.35,99.63,99.77,58201866
2021-09-15,MSFT,100.67,105.01,98.42,103.6,92822986
2021-09-16,MSFT,103.68,105.2,103.16,104.57,62927797
2021-09-17,MSFT,104.52,104.9,103.57,103.76,41489322
2021-09-20,MSFT,103.23,104.28,102.32,102.4,85431540
2021-09-21,MSFT,102.55,103.14,102.34,102.81,80432914
2021-09-22,MSFT,103.34,106.35,102.38,105.2,89455000
2021-09-23,MSFT,106.0,107.54,104.78,107.34,103677772
2021-09-24,MSFT,107.55,108.77,106.49,108.52,53610996
2021-09-27,MSFT,108.41,109.12,107.61,108.18,60247430
2021-09-28,MSFT,108.62,114.44,108.58,114.29,110537520
2021-09-29,MSFT,114.67,117.29,113.87,117.1,111296144
2021-09-30,MSFT,119.28,123.46,116.61,122.75,80203924
2021-10-01,MSFT,122.01,122.8,120.63,120.81,92922720
2021-10-04,MSFT,121.66,123.65,119.66,123.29,126832992
2021-10-05,MSFT,123.14,124.99,120.17,120.92,134415876
2021-10-06,MSFT,122.13,124.98,118.01,123.98,86122047
2021-10-07,MSFT,123.82,124.29,120.33,121.63,85414047
2021-10-08,MSFT,121.79,122.14,121.52,122.05,60466409
2021-10-11,MSFT,122.62,124.97,121.99,124.21,91060906
2021-10-12,MSFT,124.35,125.79,124.13,125.5,62660174
2021-10-13,MSFT,125.13,126.8,123.88,124.41,67058969
2021-10-14,MSFT,124.56,125.52,124.1,125.39,33504514
2021-10-15,MSFT,125.36,125.46,124.51,125.04,66288079
2021-10-18,MSFT,125.75,128.13,124.71,127.93,109290805
2021-10-19,MSFT,129.06,131.34,127.62,130.77,63652904
2021-10-20,MSFT,129.87,130.89,127.36,128.0,84477281
2021-10-21,MSFT,128.31,130.57,127.96,130.25,89804468
2021-10-22,MSFT,130.18,130.5,129.39,129.47,44833025
2021-10-25,MSFT,129.75,131.89,129.22,131.26,59519253
2021-10-26,MSFT,132.44,134.72,129.7,134.42,93030285
2021-10-27,MSFT,134.55,136.16,134.23,136.14,77483969
2021-10-28,MSFT,136.49,138.29,135.13,137.56,55349288
2021-10-29,MSFT,137.69,138.44,136.96,138.12,48320459
2021-11-01,MSFT,138.12,138.16,138.03,138.09,71347535
2021-11-02,MSFT,138.54,149.02,136.54,143.72,123467513
2021-11-03,MSFT,143.36,143.78,141.19,141.43,120717090
2021-11-04,MSFT,141.25,141.65,140.5,140.55,60306597
2021-11-05,MSFT,139.13,141.28,134.88,136.01,106100838
2021-11-08,MSFT,135.42,136.13,133.95,134.03,105161987
2021-11-09,MSFT,133.6,134.43,131.38,132.05,104063650
2021-11-10,MSFT,132.74,135.72,131.05,134.48,67978592
2021-11-11,MSFT,134.62,136.93,134.13,136.54,81921549
2021-11-12,MSFT,138.56,142.88,136.0,142.69,74361025
2021-11-15,MSFT,142.53,143.66,140.03,141.29,72714616
2021-11-16,MSFT,141.67,146.0,141.14,143.98,68376025
2021-11-17,MSFT,142.94,145.44,139.27,139.49,123734606
2021-11-18,MSFT,139.1,140.85,136.13,138.08,90467308
2021-11-19,MSFT,137.53,138.79,134.0,134.31,70812422
2021-11-22,MSFT,134.41,136.07,133.33,135.0,62643107
2021-11-23,MSFT,134.88,135.09,134.63,134.69,39621220
2021-11-24,MSFT,134.34,134.93,133.58,133.66,81724909
2021-11-25,MSFT,133.65,133.72,127.93,128.17,86130489
2021-11-26,MSFT,128.18,130.81,127.97,130.22,66689499
2021-11-29,MSFT,130.45,131.87,129.61,131.63,71850508
2021-11-30,MSFT,132.3,139.21,131.8,138.74,78681623
2021-12-01,MSFT,139.11,139.96,137.88,139.8,59383547
2021-12-02,MSFT,140.94,145.7,138.21,145.48,128304677
2021-12-03,MSFT,145.86,147.11,144.72,146.64,49927610
2021-12-06,MSFT,147.15,148.51,146.61,147.98,68682469
2021-12-07,MSFT,147.2,149.23,145.19,145.27,86118815
2021-12-08,MSFT,145.06,145.87,142.52,143.25,88655065
2021-12-09,MSFT,142.99,145.24,139.13,141.02,67113584
2021-12-10,MSFT,143.03,147.86,139.16,146.48,97775549
2021-12-13,MSFT,146.68,147.4,146.39,147.02,67569805
2021-12-14,MSFT,147.03,147.67,146.47,147.35,56562041
2021-12-15,MSFT,147.12,147.4,145.67,146.04,45666279
2021-12-16,MSFT,144.72,148.01,141.48,142.54,134046819
2021-12-17,MSFT,142.56,146.43,141.7,145.78,172904737
2021-12-20,MSFT,145.65,146.83,144.24,144.58,130083754
2021-12-21,MSFT,144.69,145.85,144.29,145.55,36629785
2021-12-22,MSFT,145.49,145.6,144.88,145.15,46076842
2021-12-23,MSFT,144.44,146.96,140.87,141.54,99966187
2021-12-24,MSFT,142.08,149.66,141.1,148.03,77009729
2021-12-27,MSFT,148.04,148.16,148.02,148.14,65822931
2021-12-28,MSFT,148.28,148.76,147.4,148.7,50222176
2021-12-29,MSFT,148.72,149.14,148.53,149.02,43513716
2021-12-30,MSFT,149.03,149.11,149.0,149.05,35652595
2021-12-31,MSFT,148.73,149.98,147.9,148.22,48476477
2022-01-03,MSFT,149.11,158.31,148.84,156.67,147565462
2022-01-04,MSFT,157.35,160.12,156.39,158.74,58436698
2022-01-05,MSFT,159.51,163.02,158.57,161.42,114207288
2022-01-06,MSFT,162.64,166.32,157.68,165.63,97722782
2022-01-07,MSFT,164.71,167.82,158.17,158.94,110751151
2022-01-10,MSFT,158.95,162.23,158.77,161.13,45075693
2022-01-11,MSFT,161.1,161.98,159.96,160.32,61248374
2022-01-12,MSFT,161.15,162.9,160.19,162.88,81631874
2022-01-13,MSFT,162.92,163.46,162.47,163.25,53220941
2022-01-14,MSFT,162.75,163.27,158.59,160.04,88497446
2022-01-17,MSFT,159.71,161.7,154.55,156.45,90752274
2022-01-18,MSFT,156.02,157.04,152.07,152.84,177211815
2022-01-19,MSFT,151.56,153.59,147.33,147.69,95966793
2022-01-20,MSFT,146.07,151.41,142.04,142.21,118437957
2022-01-21,MSFT,140.72,145.31,136.31,137.37,76581832
2022-01-24,MSFT,136.94,138.34,131.49,133.27,110634354
2022-01-25,MSFT,133.4,135.95,132.7,134.79,65581359
2022-01-26,MSFT,134.86,136.48,134.47,136.05,76089146
2022-01-27,MSFT,136.19,136.77,135.93,136.72,52773953
2022-01-28,MSFT,135.07,136.82,130.29,131.19,110003384
2022-01-31,MSFT,130.87,131.87,130.15,130.21,75611991
2022-02-01,MSFT,130.14,130.64,129.4,129.64,45832263
2022-02-02,MSFT,129.71,130.7,129.16,130.37,70308224
2022-02-03,MSFT,130.08,130.68,129.14,129.5,40085846
2022-02-04,MSFT,129.59,130.66,129.32,130.61,78937104
2022-02-07,MSFT,130.13,131.35,127.72,129.21,63373735
2022-02-08,MSFT,128.85,129.45,126.06,127.08,52734307
2022-02-09,MSFT,127.31,128.12,126.59,127.71,47885898
2022-02-10,MSFT,127.49,128.04,123.74,125.19,49635897
2022-02-11,MSFT,125.19,125.25,124.69,124.86,89415495
2022-02-14,MSFT,124.27,125.51,121.6,122.38,58595087
2022-02-15,MSFT,122.21,122.4,121.63,121.78,48656430
2022-02-16,MSFT,121.96,124.57,121.08,124.2,102403959
2022-02-17,MSFT,123.58,124.63,120.7,121.26,97496786
2022-02-18,MSFT,121.81,123.17,120.73,122.74,84121265
2022-02-21,MSFT,123.04,125.12,122.36,124.16,65032801
2022-02-22,MSFT,124.27,125.83,123.9,125.14,60452317
2022-02-23,MSFT,125.38,126.37,124.81,125.97,36942498
2022-02-24,MSFT,125.93,126.62,125.49,125.54,84451601
2022-02-25,MSFT,125.49,125.88,123.35,124.31,100257575
2022-02-28,MSFT,124.65,126.37,123.48,125.53,71543919
2022-03-01,MSFT,126.22,129.51,125.4,128.64,92617810
2022-03-02,MSFT,128.54,128.87,128.05,128.24,42307083
2022-03-03,MSFT,127.79,128.26,125.06,126.72,52617558
2022-03-04,MSFT,127.55,129.16,126.61,128.81,61583734
2022-03-07,MSFT,128.38,128.95,127.03,127.45,62663750
2022-03-08,MSFT,127.53,131.23,126.79,131.01,116294306
2022-03-09,MSFT,130.46,131.7,128.14,129.16,81557453
2022-03-10,MSFT,128.6,129.21,127.17,127.25,52860410
2022-03-11,MSFT,127.7,130.15,126.88,129.7,69051030
2022-03-14,MSFT,130.52,132.44,128.15,131.8,37265465
2022-03-15,MSFT,131.67,132.24,131.1,131.15,53894583
2022-03-16,MSFT,131.11,131.3,130.5,130.68,56041856
2022-03-17,MSFT,130.57,130.87,129.24,130.12,32463926
2022-03-18,MSFT,130.12,130.32,129.93,130.3,63489692
2022-03-21,MSFT,130.24,130.72,129.13,129.77,42812616
2022-03-22,MSFT,129.71,129.77,128.41,129.01,59517938
2022-03-23,MSFT,129.77,133.71,126.14,132.57,113071504
2022-03-24,MSFT,132.8,133.81,132.39,133.23,41796628
2022-03-25,MSFT,133.11,133.66,131.19,131.21,76132572
2022-03-28,MSFT,131.06,131.49,130.27,130.56,80784234
2022-03-29,MSFT,130.27,131.03,128.76,129.29,40199273
2022-03-30,MSFT,129.39,130.92,128.73,130.65,102393100
2022-03-31,MSFT,131.34,132.73,130.1,132.55,66650460
2022-04-01,MSFT,132.53,132.66,130.9,131.27,71145255
2022-04-04,MSFT,131.5,133.46,130.98,132.75,75465619
2022-04-05,MSFT,132.85,133.49,131.92,133.46,85134744
2022-04-06,MSFT,133.83,135.05,131.75,134.78,59263902
2022-04-07,MSFT,134.94,135.42,134.72,135.22,67860828
2022-04-08,MSFT,135.03,135.67,134.1,134.35,49973049
2022-04-11,MSFT,134.14,134.54,131.75,132.46,98272913
2022-04-12,MSFT,132.4,132.65,131.7,132.03,47927360
2022-04-13,MSFT,132.05,134.7,131.69,134.17,113482722
2022-04-14,MSFT,133.74,135.43,130.2,131.49,38986071
2022-04-15,MSFT,131.29,131.82,130.78,130.89,56775349
2022-04-18,MSFT,131.16,132.62,130.32,131.84,96651787
2022-04-19,MSFT,131.9,132.57,131.57,132.21,48541202
2022-04-20,MSFT,132.18,132.28,132.01,132.14,31309024
2022-04-21,MSFT,131.17,132.61,128.46,129.24,56012349
2022-04-22,MSFT,129.09,130.04,128.26,128.43,59725145
2022-04-25,MSFT,128.42,128.45,128.35,128.38,45780759
2022-04-26,MSFT,128.44,128.57,128.33,128.54,75284899
2022-04-27,MSFT,128.47,128.73,128.07,128.09,83190582
2022-04-28,MSFT,127.22,128.33,123.74,124.63,77470779
2022-04-29,MSFT,124.65,127.51,124.49,126.82,96724969
2022-05-02,MSFT,126.83,127.37,126.54,127.3,65251172
2022-05-03,MSFT,127.43,129.67,127.12,128.74,73030782
2022-05-04,MSFT,128.79,129.33,128.24,129.02,52805853
2022-05-05,MSFT,129.11,129.4,128.82,129.33,84049374
2022-05-06,MSFT,129.14,129.55,128.57,128.76,103538166
2022-05-09,MSFT,127.92,129.93,125.33,125.98,69584762
2022-05-10,MSFT,126.11,127.43,125.85,127.21,73186109
2022-05-11,MSFT,126.22,127.77,123.06,124.14,104774311
2022-05-12,MSFT,123.53,124.22,119.06,119.97,116724289
2022-05-13,MSFT,119.89,120.17,119.67,119.75,50663237
2022-05-16,MSFT,118.59,120.74,116.2,116.36,45541839
2022-05-17,MSFT,116.04,116.67,114.6,114.81,48619608
2022-05-18,MSFT,115.57,120.63,114.26,119.4,82335003
2022-05-19,MSFT,118.57,120.26,113.67,116.02,129482182
2022-05-20,MSFT,116.2,116.8,115.98,116.65,81192755
2022-05-23,MSFT,116.43,116.77,115.64,116.05,73038731
2022-05-24,MSFT,115.05,116.83,112.19,112.19,74251254
2022-05-25,MSFT,112.43,114.67,111.74,114.3,87232443
2022-05-26,MSFT,114.22,115.01,113.31,113.33,69965873
2022-05-27,MSFT,113.09,113.37,111.92,112.47,75040073
2022-05-30,MSFT,112.45,112.56,111.4,111.84,45698379
2022-05-31,MSFT,111.63,112.06,110.47,110.92,75144101
2022-06-01,MSFT,111.92,114.9,109.31,113.91,102941731
2022-06-02,MSFT,113.74,114.04,113.21,113.23,58092394
2022-06-03,MSFT,113.38,114.12,113.16,113.82,93601007
2022-06-06,MSFT,113.46,114.66,110.83,111.07,134515171
2022-06-07,MSFT,110.12,111.09,106.74,107.48,150670173
2022-06-08,MSFT,108.35,110.72,107.05,110.13,91695935
2022-06-09,MSFT,110.35,111.29,110.06,110.8,44820372
2022-06-10,MSFT,110.73,110.81,110.57,110.62,36404953
2022-06-13,MSFT,109.83,111.04,105.55,107.02,68934777
2022-06-14,MSFT,106.64,107.28,104.48,105.01,71414820
2022-06-15,MSFT,104.7,105.34,103.3,103.39,89290320
2022-06-16,MSFT,103.04,104.25,101.9,102.24,55326864
2022-06-17,MSFT,101.58,103.57,98.93,99.76,91270057
2022-06-20,MSFT,98.96,100.68,97.52,97.71,61728169
2022-06-21,MSFT,97.66,98.08,96.5,96.93,71280519
2022-06-22,MSFT,96.88,97.19,96.01,96.26,36964705
2022-06-23,MSFT,95.5,96.34,93.07,94.02,88322372
2022-06-24,MSFT,93.8,94.12,91.86,91.92,87357024
2022-06-27,MSFT,91.67,92.7,90.64,91.25,41086237
2022-06-28,MSFT,91.2,91.63,90.79,90.87,86132222
2022-06-29,MSFT,90.96,91.51,90.8,91.36,49127752
2022-06-30,MSFT,91.23,91.48,90.6,90.78,47412438
2022-07-01,MSFT,90.59,90.88,89.48,90.08,53126869
2022-07-04,MSFT,89.84,91.05,87.68,88.86,48867908
2022-07-05,MSFT,88.16,89.76,83.99,85.84,145681255
2022-07-06,MSFT,85.78,85.85,85.16,85.36,52897624
2022-07-07,MSFT,85.32,85.77,84.35,84.44,65150819
2022-07-08,MSFT,84.38,84.54,84.19,84.2,81635094
2022-07-11,MSFT,84.21,84.77,83.91,84.52,65169880
2022-07-12,MSFT,84.56,85.61,84.44,85.18,51040023
2022-07-13,MSFT,85.13,85.52,84.2,84.7,45519119
2022-07-14,MSFT,84.59,84.75,83.65,83.79,55303838
2022-07-15,MSFT,83.73,83.83,82.33,82.87,51965251
2022-07-18,MSFT,82.93,83.32,82.87,83.08,99310935
2022-07-19,MSFT,83.17,83.76,82.79,83.47,62342985
2022-07-20,MSFT,83.6,84.8,83.32,84.32,47507039
2022-07-21,MSFT,84.18,84.51,82.94,82.98,108968365
2022-07-22,MSFT,83.19,84.03,82.77,84.03,64952233
2022-07-25,MSFT,84.31,85.77,83.67,85.25,75342728
2022-07-26,MSFT,85.26,85.96,85.03,85.59,53548424
2022-07-27,MSFT,85.91,86.57,85.34,86.5,57425332
2022-07-28,MSFT,86.47,86.78,85.93,86.22,39961100
2022-07-29,MSFT,86.52,88.84,84.46,87.77,81197055
2022-08-01,MSFT,88.03,89.33,86.96,88.74,57054574
2022-08-02,MSFT,88.84,90.42,88.37,89.82,68203917
2022-08-03,MSFT,89.75,89.99,89.27,89.54,47390714
2022-08-04,MSFT,89.63,90.01,89.45,89.88,60297908
2022-08-05,MSFT,90.0,91.13,89.51,90.67,98466434
2022-08-08,MSFT,90.64,90.72,90.13,90.24,82518444
2022-08-09,MSFT,90.53,91.39,89.51,91.39,61040449
2022-08-10,MSFT,91.41,92.46,91.24,92.37,78020461
2022-08-11,MSFT,91.77,92.5,88.77,89.79,63699637
2022-08-12,MSFT,90.2,94.01,89.08,92.42,43246520
2022-08-15,MSFT,92.23,92.54,91.82,91.86,34214283
2022-08-16,MSFT,91.9,92.3,91.72,92.0,80820922
2022-08-17,MSFT,91.26,92.79,88.61,89.22,55006468
2022-08-18,MSFT,89.28,89.56,89.05,89.52,62340334
2022-08-19,MSFT,89.11,89.84,86.57,88.08,103844960
2022-08-22,MSFT,88.14,88.98,87.92,88.29,77252219
2022-08-23,MSFT,88.48,89.34,88.28,88.92,55184128
2022-08-24,MSFT,88.92,89.01,88.84,88.98,60633037
2022-08-25,MSFT,89.47,92.41,87.99,91.71,53259876
2022-08-26,MSFT,91.61,92.19,91.03,91.35,80368262
2022-08-29,MSFT,91.51,93.36,91.18,92.3,85708965
2022-08-30,MSFT,93.51,97.6,92.01,96.86,98787284
2022-08-31,MSFT,96.71,96.99,94.82,95.41,78490289
2022-09-01,MSFT,95.38,95.46,95.23,95.32,48462156
2022-09-02,MSFT,95.29,96.72,92.92,93.37,68346415
2022-09-05,MSFT,93.38,94.03,93.15,93.78,57008076
2022-09-06,MSFT,93.09,94.07,90.37,91.57,77465632
2022-09-07,MSFT,91.49,91.72,90.82,90.83,49122338
2022-09-08,MSFT,90.43,91.21,88.45,89.3,106849499
2022-09-09,MSFT,90.2,92.85,89.17,92.04,76721826
2022-09-12,MSFT,91.87,92.55,90.62,91.35,86422881
2022-09-13,MSFT,91.27,91.63,90.31,90.62,126582473
2022-09-14,MSFT,90.62,90.63,90.51,90.56,73078185
2022-09-15,MSFT,90.7,91.88,89.62,91.48,86553169
2022-09-16,MSFT,91.49,92.3,91.42,91.85,87064004
2022-09-19,MSFT,91.92,93.55,91.82,93.15,40528979
2022-09-20,MSFT,93.15,93.28,92.55,92.57,53190392
2022-09-21,MSFT,92.49,92.88,91.81,91.85,65795581
2022-09-22,MSFT,91.8,92.07,91.19,91.31,100930627
2022-09-23,MSFT,91.16,91.93,90.05,90.4,69145451
2022-09-26,MSFT,90.32,90.48,89.11,89.48,53121950
2022-09-27,MSFT,89.97,91.46,89.43,90.88,80017822
2022-09-28,MSFT,90.87,91.14,90.11,90.21,79882228
2022-09-29,MSFT,90.26,92.36,90.05,91.5,85206006
2022-09-30,MSFT,91.63,92.62,91.16,92.57,80298592
2022-10-03,MSFT,92.4,92.9,91.91,92.0,81949107
2022-10-04,MSFT,91.68,92.12,90.7,91.03,62845805
2022-10-05,MSFT,90.96,91.22,88.15,89.09,71999300
2022-10-06,MSFT,89.23,90.92,88.9,90.2,62358615
2022-10-07,MSFT,90.36,92.24,89.67,91.6,73765459
2022-10-10,MSFT,91.1,92.07,89.48,89.91,66883668
2022-10-11,MSFT,91.09,94.38,89.62,93.69,116827401
2022-10-12,MSFT,93.74,94.38,93.45,94.1,58796096
2022-10-13,MSFT,94.2,95.51,94.04,95.17,67147134
2022-10-14,MSFT,95.47,96.65,94.79,96.21,66161330
2022-10-17,MSFT,95.59,97.12,94.46,94.48,57715110
2022-10-18,MSFT,94.45,94.49,93.35,93.76,49045292
2022-10-19,MSFT,93.34,94.27,90.44,91.62,98627229
2022-10-20,MSFT,91.39,92.04,90.04,90.05,79954643
2022-10-21,MSFT,90.0,90.42,88.79,89.07,55987762
2022-10-24,MSFT,89.94,92.39,89.0,91.33,75766302
2022-10-25,MSFT,91.31,91.78,90.79,90.82,111637111
2022-10-26,MSFT,90.49,91.21,89.13,89.32,83049486
2022-10-27,MSFT,89.17,90.32,86.17,87.29,70509510
2022-10-28,MSFT,87.22,87.48,86.52,86.68,61758937
2022-10-31,MSFT,86.88,88.03,86.04,87.53,70815414
2022-11-01,MSFT,87.31,87.83,85.45,85.68,116879002
2022-11-02,MSFT,86.15,87.48,85.13,87.41,91986541
2022-11-03,MSFT,87.42,87.64,87.15,87.45,45570476
2022-11-04,MSFT,87.53,89.92,87.06,89.23,72317873
2022-11-07,MSFT,89.07,90.29,84.73,85.41,85219310
2022-11-08,MSFT,85.14,85.51,84.47,84.67,85398113
2022-11-09,MSFT,83.85,85.78,81.11,82.37,86653345
2022-11-10,MSFT,83.17,84.87,81.57,84.39,92590612
2022-11-11,MSFT,84.99,86.62,84.21,85.97,61527357
2022-11-14,MSFT,85.97,85.99,85.94,85.97,41171950
2022-11-15,MSFT,85.32,85.97,84.14,84.18,65229372
2022-11-16,MSFT,83.95,84.22,82.26,82.98,77756946
2022-11-17,MSFT,83.13,84.62,82.85,84.32,45257320
2022-11-18,MSFT,84.45,85.36,84.27,85.15,55627146
2022-11-21,MSFT,85.37,89.96,84.49,88.94,71867581
2022-11-22,MSFT,88.9,88.98,88.81,88.83,71380686
2022-11-23,MSFT,89.62,95.72,88.76,93.43,114434206
2022-11-24,MSFT,93.62,94.91,93.41,94.26,83085558
2022-11-25,MSFT,93.66,94.66,91.56,91.61,89243786
2022-11-28,MSFT,91.56,92.04,90.61,90.72,63109852
2022-11-29,MSFT,90.97,91.59,90.27,91.55,98342055
2022-11-30,MSFT,91.28,91.8,90.69,90.74,55480955
2022-12-01,MSFT,91.54,94.23,89.69,92.95,144340092
2022-12-02,MSFT,92.92,93.07,92.74,92.8,44613857
2022-12-05,MSFT,92.89,93.21,92.59,93.16,41549537
2022-12-06,MSFT,93.16,93.39,93.07,93.13,33584311
2022-12-07,MSFT,93.82,95.78,92.26,95.32,54744354
2022-12-08,MSFT,95.54,98.2,94.26,97.58,86873419
2022-12-09,MSFT,97.58,98.01,96.91,97.04,72654057
2022-12-12,MSFT,96.52,97.25,91.14,93.17,77035032
2022-12-13,MSFT,93.14,93.31,92.59,92.74,53478318
2022-12-14,MSFT,92.78,93.74,91.99,93.24,45787249
2022-12-15,MSFT,93.3,93.52,93.18,93.47,27383851
2022-12-16,MSFT,94.15,97.5,92.01,95.87,102679428
2022-12-19,MSFT,95.56,95.87,94.01,94.67,105230408
2022-12-20,MSFT,95.29,97.38,94.0,96.45,136793697
2022-12-21,MSFT,96.45,96.7,96.34,96.56,28758061
2022-12-22,MSFT,96.74,97.23,96.38,97.14,69876787
2022-12-23,MSFT,97.12,97.19,93.62,94.77,75999610
2022-12-26,MSFT,94.36,95.26,92.39,92.99,104932108
2022-12-27,MSFT,93.14,94.49,92.73,94.03,56835819
2022-12-28,MSFT,94.86,98.56,93.28,96.94,57067179
2022-12-29,MSFT,97.09,98.14,96.8,97.94,87898367
2022-12-30,MSFT,98.56,101.09,97.91,100.04,67671760
2023-01-02,MSFT,100.05,100.18,100.03,100.17,43865313
2023-01-03,MSFT,100.53,102.37,99.97,101.56,60812977
2023-01-04,MSFT,101.54,101.87,100.33,100.58,69531202
2023-01-05,MSFT,99.85,100.87,98.6,98.63,55882217
2023-01-06,MSFT,98.59,98.77,98.31,98.52,39127538
2023-01-09,MSFT,98.99,99.77,98.26,99.74,124327260
2023-01-10,MSFT,99.75,100.38,99.57,100.35,103097949
2023-01-11,MSFT,100.92,104.11,100.29,102.62,61885930
2023-01-12,MSFT,102.53,102.71,101.44,101.76,53437844
2023-01-13,MSFT,101.79,102.71,101.02,102.3,99272366
2023-01-16,MSFT,102.55,103.66,102.21,103.51,71762448
2023-01-17,MSFT,103.51,103.6,102.87,103.55,37387642
2023-01-18,MSFT,104.08,105.46,102.14,105.15,88464759
2023-01-19,MSFT,105.18,105.45,105.13,105.32,42455323
2023-01-20,MSFT,105.68,106.52,103.91,106.32,62635971
2023-01-23,MSFT,106.6,107.46,106.08,107.26,68575237
2023-01-24,MSFT,107.25,107.79,106.11,106.35,48847059
2023-01-25,MSFT,106.35,106.49,106.06,106.16,71390312
2023-01-26,MSFT,107.05,109.28,105.8,108.91,120537694
2023-01-27,MSFT,109.02,111.89,108.1,110.88,55278237
2023-01-30,MSFT,110.51,111.39,108.34,108.94,116063666
2023-01-31,MSFT,109.02,110.79,108.57,110.65,124811275
2023-02-01,MSFT,110.34,111.55,109.59,109.8,27851304
2023-02-02,MSFT,109.24,109.84,106.32,107.61,88485625
2023-02-03,MSFT,106.98,107.8,104.2,105.52,79799050
2023-02-06,MSFT,105.21,105.76,104.36,104.65,40962930
2023-02-07,MSFT,104.41,104.65,103.96,104.06,33567399
2023-02-08,MSFT,104.8,107.28,103.58,106.84,146520473
2023-02-09,MSFT,106.92,107.92,106.72,107.74,61698266
2023-02-10,MSFT,107.03,108.93,105.6,105.67,52897065
2023-02-13,MSFT,105.42,105.7,104.42,104.65,54977121
2023-02-14,MSFT,104.68,107.82,104.62,107.44,53037085
2023-02-15,MSFT,107.04,108.25,102.98,103.79,61703867
2023-02-16,MSFT,103.76,103.8,103.34,103.34,49115844
2023-02-17,MSFT,104.1,105.79,102.92,105.4,100983399
2023-02-20,MSFT,105.31,105.79,104.75,104.81,67613488
2023-02-21,MSFT,105.25,107.29,104.68,106.15,101972673
2023-02-22,MSFT,105.88,106.44,103.21,103.75,71711128
2023-02-23,MSFT,104.21,105.64,102.47,104.96,55805094
2023-02-24,MSFT,104.79,105.33,104.28,104.41,33852902
2023-02-27,MSFT,104.66,105.4,104.16,105.19,60514136
2023-02-28,MSFT,104.93,105.71,103.59,104.12,44170395
2023-03-01,MSFT,104.2,105.2,103.57,104.87,58550785
2023-03-02,MSFT,105.54,110.76,104.6,110.1,106046904
2023-03-03,MSFT,109.95,110.51,108.0,108.68,83788317
2023-03-06,MSFT,108.69,108.78,108.64,108.76,34942818
2023-03-07,MSFT,108.87,110.14,108.7,109.79,44930651
2023-03-08,MSFT,109.69,110.57,106.54,107.54,66020725
2023-03-09,MSFT,108.22,111.43,107.21,110.55,96065574
2023-03-10,MSFT,110.35,111.06,109.37,109.83,55697463
2023-03-13,MSFT,109.45,110.48,107.05,107.81,53447619
2023-03-14,MSFT,107.31,107.99,105.58,106.21,66509553
2023-03-15,MSFT,106.25,106.64,106.08,106.39,39749412
2023-03-16,MSFT,106.74,107.45,105.87,107.45,48798294
